device = cuda
=== DeepLDA with D=150 ===
[01] train loss=7.0454 acc=0.0861 | test acc=0.1400
[45] train loss=-159.0225 acc=0.8268 | test acc=0.6415
[46] train loss=-159.6275 acc=0.8302 | test acc=0.6492
[47] train loss=-160.4497 acc=0.8332 | test acc=0.6541
[48] train loss=-161.1645 acc=0.8361 | test acc=0.6488
[49] train loss=-161.7890 acc=0.8359 | test acc=0.6472
[50] train loss=-162.1762 acc=0.8393 | test acc=0.6506
[51] train loss=-162.9966 acc=0.8424 | test acc=0.6438
[52] train loss=-163.3564 acc=0.8444 | test acc=0.6524
[53] train loss=-164.1786 acc=0.8468 | test acc=0.6553
[54] train loss=-164.8067 acc=0.8472 | test acc=0.6495
[55] train loss=-165.3984 acc=0.8505 | test acc=0.6525
[56] train loss=-166.1796 acc=0.8519 | test acc=0.6484
[57] train loss=-166.4861 acc=0.8537 | test acc=0.6513
[58] train loss=-167.3246 acc=0.8573 | test acc=0.6517
[59] train loss=-167.1690 acc=0.8549 | test acc=0.6517
[60] train loss=-168.0218 acc=0.8576 | test acc=0.6546
[61] train loss=-168.8409 acc=0.8623 | test acc=0.6580
[62] train loss=-169.5589 acc=0.8634 | test acc=0.6484
[63] train loss=-170.0045 acc=0.8640 | test acc=0.6511
[64] train loss=-170.2610 acc=0.8668 | test acc=0.6504
[65] train loss=-170.7190 acc=0.8678 | test acc=0.6497
[66] train loss=-171.4318 acc=0.8699 | test acc=0.6488
[67] train loss=-171.6180 acc=0.8702 | test acc=0.6585
[68] train loss=-172.4245 acc=0.8741 | test acc=0.6492
[69] train loss=-172.7941 acc=0.8754 | test acc=0.6517
[70] train loss=-173.1935 acc=0.8753 | test acc=0.6446
[71] train loss=-173.7629 acc=0.8775 | test acc=0.6488
[72] train loss=-173.7978 acc=0.8784 | test acc=0.6499
[73] train loss=-174.5733 acc=0.8785 | test acc=0.6527
[74] train loss=-175.2764 acc=0.8816 | test acc=0.6478
[75] train loss=-175.6194 acc=0.8825 | test acc=0.6488
[76] train loss=-176.0144 acc=0.8835 | test acc=0.6545
[77] train loss=-176.6911 acc=0.8855 | test acc=0.6516
[78] train loss=-176.6000 acc=0.8850 | test acc=0.6493
[79] train loss=-177.3543 acc=0.8862 | test acc=0.6466
[80] train loss=-177.6321 acc=0.8877 | test acc=0.6524
[81] train loss=-177.8784 acc=0.8896 | test acc=0.6467
[82] train loss=-178.2735 acc=0.8898 | test acc=0.6463
[83] train loss=-178.9302 acc=0.8928 | test acc=0.6494
[84] train loss=-179.3790 acc=0.8914 | test acc=0.6479
[85] train loss=-179.3413 acc=0.8920 | test acc=0.6505
[86] train loss=-180.2131 acc=0.8949 | test acc=0.6494
[87] train loss=-180.5288 acc=0.8960 | test acc=0.6463
[88] train loss=-181.0032 acc=0.8961 | test acc=0.6419
[89] train loss=-180.9663 acc=0.8954 | test acc=0.6451
[90] train loss=-181.8713 acc=0.8989 | test acc=0.6526
[91] train loss=-181.9543 acc=0.8994 | test acc=0.6465
[92] train loss=-182.1557 acc=0.8995 | test acc=0.6465
[93] train loss=-182.0151 acc=0.9018 | test acc=0.6493
[94] train loss=-182.9532 acc=0.9018 | test acc=0.6468
[95] train loss=-183.4091 acc=0.9027 | test acc=0.6438
[96] train loss=-183.4292 acc=0.9032 | test acc=0.6524
[97] train loss=-183.5749 acc=0.9034 | test acc=0.6481
[98] train loss=-184.1948 acc=0.9047 | test acc=0.6527
[99] train loss=-184.4211 acc=0.9059 | test acc=0.6472
[100] train loss=-184.7759 acc=0.9060 | test acc=0.6511
=== DeepLDA with D=200 ===
[01] train loss=4.6594 acc=0.0953 | test acc=0.1415
[02] train loss=-13.3246 acc=0.1888 | test acc=0.1974
[03] train loss=-30.7752 acc=0.2654 | test acc=0.2665
[04] train loss=-47.8317 acc=0.3279 | test acc=0.3158
[05] train loss=-64.4293 acc=0.3812 | test acc=0.3409
[06] train loss=-80.4115 acc=0.4270 | test acc=0.3783
[07] train loss=-95.7111 acc=0.4682 | test acc=0.4385
[08] train loss=-110.2836 acc=0.5028 | test acc=0.4672
[09] train loss=-123.9433 acc=0.5323 | test acc=0.4785
[10] train loss=-136.7817 acc=0.5582 | test acc=0.4776
[11] train loss=-148.4314 acc=0.5787 | test acc=0.5176
[12] train loss=-159.0088 acc=0.5967 | test acc=0.5365
[13] train loss=-168.6708 acc=0.6143 | test acc=0.5461
[14] train loss=-176.8655 acc=0.6279 | test acc=0.5727
[15] train loss=-184.2514 acc=0.6470 | test acc=0.5746
[16] train loss=-190.3841 acc=0.6594 | test acc=0.5601
[17] train loss=-195.1528 acc=0.6687 | test acc=0.5914
[18] train loss=-199.7766 acc=0.6826 | test acc=0.5912
[19] train loss=-203.0063 acc=0.6916 | test acc=0.6057
[20] train loss=-206.6125 acc=0.7048 | test acc=0.5931
[21] train loss=-208.8863 acc=0.7099 | test acc=0.6137
[22] train loss=-211.4673 acc=0.7182 | test acc=0.6147
[23] train loss=-213.9558 acc=0.7325 | test acc=0.6242
[24] train loss=-215.8545 acc=0.7362 | test acc=0.6250
[25] train loss=-217.7267 acc=0.7435 | test acc=0.6327
[26] train loss=-219.2127 acc=0.7493 | test acc=0.6385
[27] train loss=-221.5554 acc=0.7576 | test acc=0.6351
[28] train loss=-222.5717 acc=0.7613 | test acc=0.6338
[29] train loss=-224.3480 acc=0.7659 | test acc=0.6329
[30] train loss=-225.8292 acc=0.7706 | test acc=0.6315
[31] train loss=-227.4610 acc=0.7778 | test acc=0.6459
[32] train loss=-228.7730 acc=0.7810 | test acc=0.6430
[33] train loss=-230.0804 acc=0.7856 | test acc=0.6426
[34] train loss=-231.6009 acc=0.7939 | test acc=0.6436
[35] train loss=-232.7368 acc=0.7948 | test acc=0.6412
[36] train loss=-234.0109 acc=0.7990 | test acc=0.6386
[37] train loss=-234.5421 acc=0.8003 | test acc=0.6466
[38] train loss=-235.5996 acc=0.8036 | test acc=0.6423
[39] train loss=-236.7201 acc=0.8070 | test acc=0.6414
[40] train loss=-237.5815 acc=0.8088 | test acc=0.6466
[41] train loss=-238.9172 acc=0.8135 | test acc=0.6416
[42] train loss=-239.8993 acc=0.8179 | test acc=0.6424
[43] train loss=-241.1182 acc=0.8204 | test acc=0.6482
[44] train loss=-242.3259 acc=0.8234 | test acc=0.6427
[45] train loss=-242.6714 acc=0.8238 | test acc=0.6423
[46] train loss=-243.6328 acc=0.8270 | test acc=0.6430
[47] train loss=-244.6900 acc=0.8303 | test acc=0.6512
[48] train loss=-245.7919 acc=0.8315 | test acc=0.6421
[49] train loss=-246.4427 acc=0.8348 | test acc=0.6412
[50] train loss=-247.6111 acc=0.8365 | test acc=0.6508
[51] train loss=-248.4416 acc=0.8400 | test acc=0.6359
[52] train loss=-249.0609 acc=0.8413 | test acc=0.6454
[53] train loss=-249.8022 acc=0.8434 | test acc=0.6444
[54] train loss=-250.7248 acc=0.8466 | test acc=0.6446
[55] train loss=-251.3591 acc=0.8466 | test acc=0.6428
[56] train loss=-252.4781 acc=0.8507 | test acc=0.6438
[57] train loss=-252.7252 acc=0.8499 | test acc=0.6431
[58] train loss=-253.4399 acc=0.8514 | test acc=0.6473
[59] train loss=-254.4543 acc=0.8549 | test acc=0.6435
[60] train loss=-254.8039 acc=0.8554 | test acc=0.6425
[61] train loss=-255.8719 acc=0.8575 | test acc=0.6432
[62] train loss=-256.0485 acc=0.8579 | test acc=0.6414
[63] train loss=-256.7883 acc=0.8602 | test acc=0.6394
[64] train loss=-257.9731 acc=0.8638 | test acc=0.6397
[65] train loss=-258.1036 acc=0.8639 | test acc=0.6413
[66] train loss=-258.7040 acc=0.8630 | test acc=0.6403
[67] train loss=-259.9204 acc=0.8681 | test acc=0.6426
[68] train loss=-259.8743 acc=0.8671 | test acc=0.6474
[69] train loss=-261.2624 acc=0.8716 | test acc=0.6392
[70] train loss=-261.8190 acc=0.8712 | test acc=0.6486
[71] train loss=-262.0584 acc=0.8716 | test acc=0.6444
[72] train loss=-262.9513 acc=0.8731 | test acc=0.6360
[73] train loss=-263.0597 acc=0.8737 | test acc=0.6490
[74] train loss=-264.2191 acc=0.8758 | test acc=0.6454
[75] train loss=-264.4210 acc=0.8757 | test acc=0.6434
[76] train loss=-264.5707 acc=0.8763 | test acc=0.6394
[77] train loss=-265.3441 acc=0.8787 | test acc=0.6402
[78] train loss=-266.2586 acc=0.8812 | test acc=0.6479
[79] train loss=-266.6032 acc=0.8801 | test acc=0.6399
[80] train loss=-267.1950 acc=0.8838 | test acc=0.6448
[81] train loss=-267.8904 acc=0.8833 | test acc=0.6387
[82] train loss=-268.8714 acc=0.8856 | test acc=0.6434
[83] train loss=-268.4754 acc=0.8853 | test acc=0.6402
[84] train loss=-269.1095 acc=0.8851 | test acc=0.6384
[85] train loss=-269.3486 acc=0.8871 | test acc=0.6450
[86] train loss=-270.2377 acc=0.8886 | test acc=0.6419
[87] train loss=-270.4070 acc=0.8881 | test acc=0.6385
[88] train loss=-270.9457 acc=0.8890 | test acc=0.6387
[89] train loss=-271.1373 acc=0.8898 | test acc=0.6351
[90] train loss=-271.5029 acc=0.8906 | test acc=0.6424
[91] train loss=-272.3442 acc=0.8918 | test acc=0.6374
[92] train loss=-272.6157 acc=0.8943 | test acc=0.6317
[93] train loss=-273.0888 acc=0.8943 | test acc=0.6406
[94] train loss=-273.6434 acc=0.8939 | test acc=0.6418
[95] train loss=-274.4108 acc=0.8952 | test acc=0.6389
[96] train loss=-274.5084 acc=0.8979 | test acc=0.6366
[97] train loss=-275.1201 acc=0.8969 | test acc=0.6388
[98] train loss=-274.9051 acc=0.8969 | test acc=0.6397
[99] train loss=-275.9752 acc=0.8985 | test acc=0.6323
[100] train loss=-276.1796 acc=0.8990 | test acc=0.6363
=== DeepLDA with D=250 ===
[01] train loss=2.2663 acc=0.0748 | test acc=0.1388
[02] train loss=-20.5544 acc=0.1671 | test acc=0.1727
[03] train loss=-42.8107 acc=0.2356 | test acc=0.2244
[04] train loss=-64.6867 acc=0.2986 | test acc=0.2812
[05] train loss=-86.0634 acc=0.3551 | test acc=0.3145
[06] train loss=-106.8450 acc=0.4035 | test acc=0.3633
[07] train loss=-126.9747 acc=0.4481 | test acc=0.4059
[08] train loss=-146.2197 acc=0.4860 | test acc=0.4532
[09] train loss=-164.6142 acc=0.5148 | test acc=0.4758
[10] train loss=-181.9896 acc=0.5420 | test acc=0.4695
[11] train loss=-198.1474 acc=0.5631 | test acc=0.5197
[12] train loss=-213.1132 acc=0.5845 | test acc=0.5300
[13] train loss=-226.9429 acc=0.6086 | test acc=0.5609
[14] train loss=-238.8835 acc=0.6197 | test acc=0.5418
[15] train loss=-249.7367 acc=0.6345 | test acc=0.5533
[16] train loss=-259.0185 acc=0.6476 | test acc=0.5799
[17] train loss=-266.7931 acc=0.6600 | test acc=0.5666
[18] train loss=-273.6367 acc=0.6729 | test acc=0.5939
[19] train loss=-278.7529 acc=0.6819 | test acc=0.5799
[20] train loss=-283.6594 acc=0.6936 | test acc=0.5992
[21] train loss=-287.4422 acc=0.7037 | test acc=0.6060
[22] train loss=-290.7947 acc=0.7122 | test acc=0.5999
[23] train loss=-293.7220 acc=0.7207 | test acc=0.6164
[24] train loss=-296.4365 acc=0.7272 | test acc=0.6258
[25] train loss=-298.9870 acc=0.7363 | test acc=0.6188
[26] train loss=-301.5005 acc=0.7431 | test acc=0.6311
[27] train loss=-303.4530 acc=0.7501 | test acc=0.6292
[28] train loss=-305.5087 acc=0.7549 | test acc=0.6366
[29] train loss=-307.3577 acc=0.7615 | test acc=0.6323
[30] train loss=-309.3068 acc=0.7670 | test acc=0.6419
[31] train loss=-311.0471 acc=0.7701 | test acc=0.6378
[32] train loss=-313.1789 acc=0.7765 | test acc=0.6395
[33] train loss=-314.6910 acc=0.7829 | test acc=0.6398
[34] train loss=-316.2197 acc=0.7862 | test acc=0.6459
[35] train loss=-317.8400 acc=0.7904 | test acc=0.6490
[36] train loss=-319.4120 acc=0.7949 | test acc=0.6403
[37] train loss=-320.7712 acc=0.7983 | test acc=0.6406
[38] train loss=-321.8735 acc=0.7996 | test acc=0.6485
[39] train loss=-323.4365 acc=0.8064 | test acc=0.6375
[40] train loss=-324.8468 acc=0.8080 | test acc=0.6486
[41] train loss=-326.8761 acc=0.8125 | test acc=0.6466
[42] train loss=-327.5940 acc=0.8154 | test acc=0.6443
[43] train loss=-328.3469 acc=0.8168 | test acc=0.6468
[44] train loss=-329.5371 acc=0.8180 | test acc=0.6540
[45] train loss=-331.7488 acc=0.8225 | test acc=0.6479
[46] train loss=-332.4356 acc=0.8266 | test acc=0.6509
[47] train loss=-333.7333 acc=0.8295 | test acc=0.6405
[48] train loss=-334.5484 acc=0.8299 | test acc=0.6465
[49] train loss=-336.0164 acc=0.8340 | test acc=0.6428
[50] train loss=-336.7935 acc=0.8350 | test acc=0.6487
[51] train loss=-337.8301 acc=0.8359 | test acc=0.6436
[52] train loss=-339.1354 acc=0.8398 | test acc=0.6464
[53] train loss=-339.5438 acc=0.8400 | test acc=0.6429
[54] train loss=-341.0042 acc=0.8432 | test acc=0.6464
[55] train loss=-341.7131 acc=0.8457 | test acc=0.6482
[56] train loss=-342.7449 acc=0.8469 | test acc=0.6462
[57] train loss=-344.0299 acc=0.8492 | test acc=0.6510
[58] train loss=-345.2850 acc=0.8537 | test acc=0.6514
[59] train loss=-346.0179 acc=0.8536 | test acc=0.6501
[60] train loss=-346.2283 acc=0.8539 | test acc=0.6407
[61] train loss=-347.2096 acc=0.8562 | test acc=0.6468
[62] train loss=-348.3344 acc=0.8576 | test acc=0.6463
[63] train loss=-349.1069 acc=0.8605 | test acc=0.6461
[64] train loss=-350.2302 acc=0.8619 | test acc=0.6443
[65] train loss=-350.6279 acc=0.8625 | test acc=0.6418
[66] train loss=-351.3711 acc=0.8644 | test acc=0.6535
[67] train loss=-352.9218 acc=0.8678 | test acc=0.6465
[68] train loss=-353.6557 acc=0.8688 | test acc=0.6468
[69] train loss=-353.7964 acc=0.8685 | test acc=0.6481
[70] train loss=-354.7703 acc=0.8706 | test acc=0.6483
[71] train loss=-355.7115 acc=0.8716 | test acc=0.6491
[72] train loss=-356.1449 acc=0.8735 | test acc=0.6435
[73] train loss=-357.5683 acc=0.8738 | test acc=0.6468
[74] train loss=-357.2839 acc=0.8742 | test acc=0.6498
[75] train loss=-358.3650 acc=0.8777 | test acc=0.6435
[76] train loss=-358.7236 acc=0.8756 | test acc=0.6429
[77] train loss=-360.1550 acc=0.8782 | test acc=0.6479
[78] train loss=-360.0082 acc=0.8796 | test acc=0.6508
[79] train loss=-361.7194 acc=0.8825 | test acc=0.6465
[80] train loss=-362.0368 acc=0.8837 | test acc=0.6421
[81] train loss=-362.5716 acc=0.8834 | test acc=0.6453
[82] train loss=-362.9327 acc=0.8842 | test acc=0.6484
[83] train loss=-364.3393 acc=0.8866 | test acc=0.6503
[84] train loss=-363.6780 acc=0.8854 | test acc=0.6442
[85] train loss=-364.8004 acc=0.8873 | test acc=0.6422
[86] train loss=-365.9632 acc=0.8892 | test acc=0.6475
[87] train loss=-366.2009 acc=0.8876 | test acc=0.6442
[88] train loss=-367.3022 acc=0.8892 | test acc=0.6421
[89] train loss=-367.4659 acc=0.8914 | test acc=0.6442
[90] train loss=-367.8858 acc=0.8910 | test acc=0.6489
[91] train loss=-368.8225 acc=0.8937 | test acc=0.6434
[92] train loss=-370.2058 acc=0.8957 | test acc=0.6450
[93] train loss=-369.5453 acc=0.8946 | test acc=0.6460
[94] train loss=-370.2348 acc=0.8939 | test acc=0.6433
[95] train loss=-370.9984 acc=0.8972 | test acc=0.6436
[96] train loss=-371.1982 acc=0.8974 | test acc=0.6419
[97] train loss=-372.4742 acc=0.8988 | test acc=0.6442
[98] train loss=-372.6024 acc=0.8992 | test acc=0.6463
[99] train loss=-373.0632 acc=0.9000 | test acc=0.6421
[100] train loss=-372.8288 acc=0.9001 | test acc=0.6456
=== DeepLDA with D=300 ===
[01] train loss=-0.0966 acc=0.0624 | test acc=0.0970
[02] train loss=-27.8059 acc=0.1492 | test acc=0.1671
[03] train loss=-54.9095 acc=0.2228 | test acc=0.2136
[04] train loss=-81.5818 acc=0.2826 | test acc=0.2788
[05] train loss=-107.8382 acc=0.3423 | test acc=0.2926
[06] train loss=-133.4384 acc=0.3883 | test acc=0.3391
[07] train loss=-158.4067 acc=0.4351 | test acc=0.4192
[08] train loss=-182.5164 acc=0.4753 | test acc=0.4440
[09] train loss=-205.6983 acc=0.5100 | test acc=0.4688
[10] train loss=-227.8677 acc=0.5388 | test acc=0.5102
[11] train loss=-248.7869 acc=0.5616 | test acc=0.5106
[12] train loss=-268.3789 acc=0.5824 | test acc=0.5161
[13] train loss=-286.5891 acc=0.6034 | test acc=0.5377
[14] train loss=-303.0332 acc=0.6196 | test acc=0.5545
[15] train loss=-317.9231 acc=0.6359 | test acc=0.5747
[16] train loss=-330.9190 acc=0.6482 | test acc=0.5741
[17] train loss=-342.2709 acc=0.6620 | test acc=0.5821
[18] train loss=-351.7638 acc=0.6751 | test acc=0.5994
[19] train loss=-359.6447 acc=0.6850 | test acc=0.5931
[20] train loss=-366.4921 acc=0.6948 | test acc=0.6036
[21] train loss=-371.8682 acc=0.7060 | test acc=0.6019
[22] train loss=-376.6143 acc=0.7128 | test acc=0.6190
[23] train loss=-380.9058 acc=0.7228 | test acc=0.6091
[24] train loss=-384.0390 acc=0.7285 | test acc=0.6122
[25] train loss=-388.1958 acc=0.7398 | test acc=0.6365
[26] train loss=-391.0700 acc=0.7482 | test acc=0.6303
[27] train loss=-393.2149 acc=0.7518 | test acc=0.6339
[28] train loss=-396.6217 acc=0.7584 | test acc=0.6451
[29] train loss=-399.2170 acc=0.7653 | test acc=0.6413
[30] train loss=-401.3292 acc=0.7704 | test acc=0.6388
[31] train loss=-403.1031 acc=0.7736 | test acc=0.6355
[32] train loss=-405.7212 acc=0.7811 | test acc=0.6355
[33] train loss=-408.2242 acc=0.7863 | test acc=0.6407
[34] train loss=-409.3811 acc=0.7886 | test acc=0.6374
[35] train loss=-411.3500 acc=0.7925 | test acc=0.6353
[36] train loss=-413.3126 acc=0.7971 | test acc=0.6508
[37] train loss=-415.0150 acc=0.8005 | test acc=0.6451
[38] train loss=-416.8424 acc=0.8039 | test acc=0.6520
[39] train loss=-418.5107 acc=0.8081 | test acc=0.6420
[40] train loss=-420.6844 acc=0.8133 | test acc=0.6485
[41] train loss=-421.9303 acc=0.8144 | test acc=0.6468
[42] train loss=-422.8244 acc=0.8160 | test acc=0.6431
[43] train loss=-424.7736 acc=0.8197 | test acc=0.6494
[44] train loss=-426.6585 acc=0.8222 | test acc=0.6438
[45] train loss=-427.3429 acc=0.8244 | test acc=0.6475
[46] train loss=-428.7740 acc=0.8259 | test acc=0.6534
[47] train loss=-430.3709 acc=0.8286 | test acc=0.6452
[48] train loss=-431.5201 acc=0.8312 | test acc=0.6469
[49] train loss=-433.3808 acc=0.8350 | test acc=0.6490
[50] train loss=-433.7265 acc=0.8357 | test acc=0.6433
[51] train loss=-435.5218 acc=0.8399 | test acc=0.6378
[52] train loss=-436.8051 acc=0.8403 | test acc=0.6477
[53] train loss=-437.6760 acc=0.8434 | test acc=0.6474
[54] train loss=-439.1715 acc=0.8442 | test acc=0.6506
[55] train loss=-440.1584 acc=0.8459 | test acc=0.6472
[56] train loss=-441.1985 acc=0.8481 | test acc=0.6466
[57] train loss=-442.4951 acc=0.8488 | test acc=0.6461
[58] train loss=-442.5517 acc=0.8526 | test acc=0.6489
[59] train loss=-445.0332 acc=0.8545 | test acc=0.6477
[60] train loss=-444.8667 acc=0.8536 | test acc=0.6511
[61] train loss=-445.9542 acc=0.8548 | test acc=0.6447
[62] train loss=-447.3742 acc=0.8583 | test acc=0.6404
[63] train loss=-448.2638 acc=0.8590 | test acc=0.6419
[64] train loss=-449.4315 acc=0.8610 | test acc=0.6496
[65] train loss=-450.7237 acc=0.8639 | test acc=0.6467
[66] train loss=-450.2893 acc=0.8629 | test acc=0.6455
[67] train loss=-452.7439 acc=0.8657 | test acc=0.6471
[68] train loss=-452.6862 acc=0.8658 | test acc=0.6488
[69] train loss=-454.0897 acc=0.8677 | test acc=0.6463
[70] train loss=-454.6743 acc=0.8682 | test acc=0.6407
[71] train loss=-455.9393 acc=0.8699 | test acc=0.6434
[72] train loss=-455.7874 acc=0.8725 | test acc=0.6432
[73] train loss=-457.9111 acc=0.8733 | test acc=0.6435
[74] train loss=-457.4955 acc=0.8714 | test acc=0.6402
[75] train loss=-459.3102 acc=0.8749 | test acc=0.6446
[76] train loss=-459.5378 acc=0.8772 | test acc=0.6460
[77] train loss=-460.8860 acc=0.8778 | test acc=0.6446
[78] train loss=-461.1296 acc=0.8771 | test acc=0.6388
[79] train loss=-462.0923 acc=0.8799 | test acc=0.6461
[80] train loss=-463.2156 acc=0.8811 | test acc=0.6381
[81] train loss=-463.7432 acc=0.8813 | test acc=0.6491
[82] train loss=-464.5487 acc=0.8819 | test acc=0.6446
[83] train loss=-465.6696 acc=0.8829 | test acc=0.6396
[84] train loss=-465.8358 acc=0.8844 | test acc=0.6452
[85] train loss=-466.4496 acc=0.8855 | test acc=0.6426
[86] train loss=-468.1577 acc=0.8864 | test acc=0.6461
[87] train loss=-468.8797 acc=0.8876 | test acc=0.6411
[88] train loss=-469.1443 acc=0.8879 | test acc=0.6450
[89] train loss=-469.3155 acc=0.8896 | test acc=0.6420
[90] train loss=-470.4953 acc=0.8910 | test acc=0.6448
[91] train loss=-470.4125 acc=0.8902 | test acc=0.6446
[92] train loss=-472.3824 acc=0.8918 | test acc=0.6456
[93] train loss=-472.0230 acc=0.8926 | test acc=0.6405
[94] train loss=-472.9642 acc=0.8919 | test acc=0.6422
[95] train loss=-474.2357 acc=0.8948 | test acc=0.6404
[96] train loss=-473.6088 acc=0.8951 | test acc=0.6376
[97] train loss=-474.8477 acc=0.8945 | test acc=0.6392
[98] train loss=-474.7214 acc=0.8949 | test acc=0.6375
[99] train loss=-476.5135 acc=0.8966 | test acc=0.6422
[100] train loss=-476.0010 acc=0.8964 | test acc=0.6446
=== DeepLDA with D=350 ===
[01] train loss=-2.4682 acc=0.0586 | test acc=0.0944
[02] train loss=-35.1084 acc=0.1434 | test acc=0.1586
[03] train loss=-67.0509 acc=0.2061 | test acc=0.2164
[04] train loss=-98.5584 acc=0.2715 | test acc=0.2414
[05] train loss=-129.6397 acc=0.3278 | test acc=0.2833
[06] train loss=-160.1654 acc=0.3794 | test acc=0.3557
[07] train loss=-189.9435 acc=0.4271 | test acc=0.4095
[08] train loss=-218.9537 acc=0.4713 | test acc=0.4242
[09] train loss=-246.9545 acc=0.5067 | test acc=0.4581
[10] train loss=-273.9010 acc=0.5356 | test acc=0.4644
[11] train loss=-299.5840 acc=0.5595 | test acc=0.4853
[12] train loss=-323.8306 acc=0.5800 | test acc=0.5157
[13] train loss=-346.4910 acc=0.6011 | test acc=0.5105
[14] train loss=-367.3547 acc=0.6157 | test acc=0.5466
[15] train loss=-386.0658 acc=0.6297 | test acc=0.5632
[16] train loss=-403.2951 acc=0.6449 | test acc=0.5756
[17] train loss=-418.3966 acc=0.6603 | test acc=0.5711
[18] train loss=-430.9751 acc=0.6685 | test acc=0.5787
[19] train loss=-441.9300 acc=0.6824 | test acc=0.5964
[20] train loss=-450.7492 acc=0.6917 | test acc=0.6046
[21] train loss=-458.4415 acc=0.7007 | test acc=0.6025
[22] train loss=-464.7456 acc=0.7110 | test acc=0.6141
[23] train loss=-470.5857 acc=0.7221 | test acc=0.6207
[24] train loss=-474.7341 acc=0.7287 | test acc=0.6069
[25] train loss=-478.2037 acc=0.7364 | test acc=0.6229
[26] train loss=-482.6856 acc=0.7448 | test acc=0.6359
[27] train loss=-486.2465 acc=0.7516 | test acc=0.6231
[28] train loss=-489.2123 acc=0.7582 | test acc=0.6178
[29] train loss=-492.3345 acc=0.7632 | test acc=0.6338
[30] train loss=-495.1443 acc=0.7683 | test acc=0.6278
[31] train loss=-497.9975 acc=0.7744 | test acc=0.6290
[32] train loss=-500.3129 acc=0.7794 | test acc=0.6365
[33] train loss=-502.9502 acc=0.7844 | test acc=0.6426
[34] train loss=-505.0916 acc=0.7876 | test acc=0.6410
[35] train loss=-507.4824 acc=0.7919 | test acc=0.6364
[36] train loss=-509.7588 acc=0.7960 | test acc=0.6369
[37] train loss=-511.5027 acc=0.7973 | test acc=0.6386
[38] train loss=-513.6121 acc=0.8011 | test acc=0.6520
[39] train loss=-515.9589 acc=0.8076 | test acc=0.6450
[40] train loss=-518.1634 acc=0.8109 | test acc=0.6448
[41] train loss=-519.9095 acc=0.8139 | test acc=0.6459
[42] train loss=-522.4085 acc=0.8172 | test acc=0.6439
[43] train loss=-523.9145 acc=0.8182 | test acc=0.6475
[44] train loss=-525.6868 acc=0.8245 | test acc=0.6437
[45] train loss=-527.1876 acc=0.8255 | test acc=0.6456
[46] train loss=-529.0952 acc=0.8279 | test acc=0.6462
[47] train loss=-530.2754 acc=0.8300 | test acc=0.6474
